participant_id	session	task	bids_meta.modality	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	provenance.md5sum	provenance.settings.testing	provenance.software	provenance.version	provenance.warnings.large_rot_frame	provenance.warnings.small_air_mask	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-6027	post	anat-wholebrain	T1w	0.5929	2.2915	0.6146	39808.3906	4.1854	4.1638	4.1503	4.2421	0.1782	0.4487	0.3731	0.9059	0.2869	f482133a2f7ff8221623945a9a8e0b2c	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0082	0.0197	25.4828	11.1807	15.3066	176	224	256	3.3964	12.3043	13.5567	24.9693	47.8462	96.8155	87.5125	117.8758	1	1	1	19.5088	5.5580	3.2687	3.7488	2306531	0	11.2778	4.4451	3.2630	99.9838	438.4901	405.9154	24532	298.5204	674.0739	119.5112	-0.0669	68.5453	825.1980	821.3588	35697	725.1384	943.6318	66.7526	0.4845	37.3802	1000.2526	1000.0291	213486	934.5203	1066.8618	40.0503	0.2208	0.5146	0.5381	0.5845
sub-6028	pre	anat-wholebrain	T1w	0.8135	1.7015	0.6103	34374.4961	4.2816	4.2376	4.3425	4.2649	0.1821	0.4444	0.3735	1.0581	0.3559	0eee09361d6f07c88070dfa6885fd430	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0096	0.0420	23.0994	10.4673	14.3035	176	224	256	3.2978	10.1845	12.6308	24.4101	43.1562	90.0274	80.0041	106.8288	1	1	1	8.1411	6.1328	3.9968	4.1365	2016938	0	12.3822	4.3458	11.9396	93.8466	435.0570	403.9871	28421	295.7719	669.7852	122.4993	-0.6641	93.0754	846.5975	842.7505	39434	720.6122	987.5812	82.7470	1.2996	34.8786	1004.0535	1000.0298	230041	943.7495	1076.9268	40.9678	0.2149	0.5098	0.5268	0.6231
sub-6028	post	anat-wholebrain	T1w	0.4621	2.8572	0.6046	44772.5156	4.1367	4.0927	4.1359	4.1816	0.1771	0.4514	0.3715	1.0356	0.2896	f56c5ae05a80e5f0c704e182145ee574	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0202	0.0194	24.1450	10.5585	14.5294	176	224	256	2.8226	13.7410	14.8176	27.8891	51.7927	102.3261	93.8151	127.3266	1	1	1	9.4338	5.1454	3.6371	3.4705	2064545	0	10.4333	4.0544	20.8287	101.8255	444.5927	406.7773	27358	299.9995	669.7349	144.1128	-0.0268	60.6327	805.6550	803.6646	39919	715.8556	905.4561	58.4857	1.5021	30.0949	998.9352	1000.0173	229748	936.4855	1054.8279	35.8569	0.2192	0.5114	0.5295	0.6844
sub-6029	pre	anat-wholebrain	T1w	0.5771	2.2949	0.5700	30623.1367	4.1338	4.0692	4.1885	4.1437	0.1796	0.4542	0.3662	0.8229	0.2635	352d47bce8ac18460e2c9340980b9d03	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0423	0.0443	28.6946	12.6947	17.9385	176	224	256	3.2267	12.8764	12.9142	22.6395	43.4625	82.8278	75.7062	100.8284	1	1	1	13.7058	6.4977	4.1261	4.3826	2365102	0	13.1881	5.5443	2.6762	121.6745	465.4088	431.0624	17241	295.7804	712.2963	133.5900	0.1004	63.3250	824.3278	821.4879	30023	725.4948	935.1804	63.7970	0.8222	39.7101	1003.7829	1000.0179	175461	937.3607	1082.6094	44.1713	0.2277	0.5322	0.5558	0.5163
sub-6029	post	anat-wholebrain	T1w	0.6576	2.1113	0.5795	7860.6885	4.2797	4.1409	4.3924	4.3059	0.1835	0.4452	0.3713	1.5411	0.4824	8dcd76ecdbad58b2a638a8bf1e5e6a31	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0061	0.0141	28.2820	12.6992	17.2310	176	224	256	3.9349	12.9426	11.5430	17.7513	50.4400	84.2799	79.2745	103.1037	1	1	1	6.5473	6.3543	12.4595	4.2859	2671406	0	50.8299	17.7540	-0.0968	136.3419	493.8193	489.2312	21486	302.9893	695.2659	124.3275	-0.2541	65.9109	822.4845	817.4525	27508	726.3030	931.8991	63.1585	0.5927	54.1481	1005.7794	1000.0295	176065	923.9413	1106.0884	56.3354	0.2252	0.5265	0.5574	0.5443
sub-6030	pre	anat-wholebrain	T1w	0.4571	2.8133	0.6250	40335.2461	4.2504	4.1822	4.2567	4.3123	0.1818	0.4517	0.3665	1.1458	0.3807	b884399fed39e66c9c3fb95607763540	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0207	0.0249	24.5486	10.7451	14.6365	176	224	256	4.3615	14.1416	13.9194	23.2549	46.6176	98.2316	89.2271	122.8320	1	1	1	16.6915	5.3337	3.6104	3.5975	1791118	0	10.9919	4.5492	3.1527	64.9452	399.1492	379.5294	33460	298.2264	580.1992	87.0159	0.4276	54.3619	802.6898	799.7356	37974	716.0968	899.4706	56.5512	0.9551	37.1766	1000.5372	1000.0151	206146	929.5701	1072.7090	43.0022	0.2330	0.5147	0.5338	0.5254
sub-6030	post	anat-wholebrain	T1w	0.5692	2.4146	0.6213	28533.9766	4.2667	4.1818	4.2695	4.3487	0.1815	0.4595	0.3590	0.8835	0.3177	58524ac31cca1f9162af4550f245b494	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0055	0.0482	24.7208	10.6784	14.8684	176	224	256	4.1581	13.4551	13.1329	21.7855	37.1459	79.7186	71.5182	97.6900	1	1	1	14.8053	6.7064	3.6486	4.5234	2164958	0	9.1513	4.4044	2.4181	65.2510	404.5395	380.2520	33695	303.9215	604.6729	91.4470	-0.1591	63.3794	818.6522	816.0555	44385	725.9656	922.2235	60.6497	0.7129	41.3376	1000.8808	1000.0238	204870	925.9484	1077.2547	45.9030	0.2351	0.5183	0.5364	0.4570
sub-6031	pre	anat-wholebrain	T1w	0.8964	1.4824	0.6150	30670.1348	4.1306	4.1045	4.1225	4.1649	0.1914	0.4296	0.3790	0.8294	0.2737	f575a5cd3c145406761cec985d850cf5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0137	0.0282	24.4939	11.7993	15.6515	176	224	256	3.2887	11.1123	12.3082	22.5237	42.2727	83.4282	73.9846	96.2528	1	1	1	12.5973	6.8067	4.1145	4.5911	1992630	0	13.5701	4.8099	1.5141	134.4240	471.1248	439.2051	24851	306.5407	715.5497	133.5455	-0.2421	79.6701	871.2213	866.8027	32679	748.8597	1006.4792	78.0030	0.8400	39.7742	1006.7357	1000.0473	214304	945.0108	1089.5555	44.3996	0.2388	0.5198	0.5664	0.5677
sub-6031	post	anat-wholebrain	T1w	0.7109	1.8023	0.6121	36202.7344	4.0363	4.0492	3.9992	4.0606	0.1962	0.4279	0.3759	1.1727	0.3286	dcb5de5853386e17edfb4da08f7bbddf	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0125	24.0646	11.7906	15.6511	176	224	256	3.4477	11.6502	13.3045	24.8155	48.5779	92.5629	83.3754	108.9854	1	1	1	6.5340	6.0115	6.0609	4.0547	2092683	0	20.2843	7.2245	2.3523	142.8691	469.0656	445.7449	28757	302.1250	689.1620	129.2854	0.0306	70.2519	854.5584	849.3463	30635	743.6614	986.6016	72.9026	0.6622	36.8687	1003.3775	1000.0368	214411	942.1289	1074.1719	40.2988	0.2364	0.5221	0.5707	0.6207
sub-6032	pre	anat-wholebrain	T1w	0.5855	2.3176	0.5995	34763.1797	4.2069	4.1940	4.1254	4.3012	0.1950	0.4481	0.3570	1.2322	0.3668	ac7be5d736225f17123af807e69067d1	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0151	0.0857	22.7329	10.5627	14.9759	176	224	256	3.9715	12.5062	13.3768	23.6527	43.7046	95.3432	85.1478	116.3955	1	1	1	2.7189	5.6286	3.6041	3.7965	1743482	0	11.3961	3.6152	4.9157	70.0156	398.4659	375.4891	38825	290.1179	595.5888	94.5458	-0.4069	70.4192	821.1021	819.1440	34338	718.7271	931.6294	65.4981	1.3132	35.4851	1000.7824	1000.0163	202437	929.3829	1068.8326	42.2791	0.2105	0.5121	0.5300	0.5659
sub-6032	post	anat-wholebrain	T1w	0.5007	2.6624	0.5951	33652.5703	4.2807	4.2192	4.2614	4.3614	0.1974	0.4410	0.3616	1.3041	0.3778	dacbf4b8d537bd7ee501032378d1ea73	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0252	0.0599	22.6618	10.7525	15.0266	176	224	256	3.9832	12.7517	13.9457	25.1023	43.5041	92.5848	83.8666	115.5111	1	1	1	857.4380	5.6718	3.3701	3.8255	2035705	0	11.5289	4.4555	14.6612	66.4231	400.4317	376.6309	34278	292.3303	594.5500	94.5531	-0.2543	65.8150	805.8657	801.5414	25593	709.8177	915.2529	62.8565	1.1783	33.5593	999.5324	1000.0224	200229	930.9136	1063.4482	39.8378	0.2152	0.5135	0.5392	0.6123
sub-6033	pre	anat-wholebrain	T1w	0.8925	1.5611	0.5905	27818.3789	4.0969	4.1131	4.0578	4.1198	0.2066	0.4372	0.3562	0.8611	0.2758	ef675547b5f695987dfb30d0a827a611	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0354	0.0310	24.7951	12.3573	17.3486	176	224	256	3.8182	11.8301	12.2617	21.1369	38.1151	81.7291	71.4835	94.6063	1	1	1	9.3319	6.9251	4.9471	4.6709	2095201	0	14.0782	5.5867	2.4818	87.2160	431.6021	402.8944	35354	307.9937	642.6784	105.5179	-0.2095	74.4329	864.6980	863.9146	29673	747.4672	989.2145	73.0258	0.2248	47.0590	1004.5696	1000.0331	185518	935.2459	1088.5654	47.3120	0.2238	0.5032	0.5365	0.6328
sub-6033	post	anat-wholebrain	T1w	0.8169	1.6810	0.5837	28413.9395	4.1927	4.2018	4.1474	4.2289	0.2151	0.4273	0.3576	1.4022	0.4650	8c5b952df8847a06346510b2734cbca6	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0174	24.0701	12.4983	17.2111	176	224	256	3.9558	11.4153	11.9462	20.4673	38.6744	82.9994	73.1109	97.6588	1	1	1	7.0384	6.7087	6.4055	4.5249	2556668	0	18.1203	6.6653	0.9516	84.2596	421.6155	396.0311	38561	301.5337	620.9747	100.1126	-0.2155	76.4202	853.0598	849.9257	23520	737.1274	982.7660	74.4533	0.4121	46.2083	1004.2947	1000.0400	184898	931.1115	1091.4620	48.8601	0.2244	0.5000	0.5389	0.6015
sub-6034	pre	anat-wholebrain	T1w	0.5878	2.2391	0.6412	33635.6719	4.3217	4.2492	4.3250	4.3910	0.2191	0.4180	0.3629	0.8541	0.2428	279f8fe0d442ca7dceb910a8de581d3f	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0051	0.0071	19.8260	10.5421	14.1070	176	224	256	4.0594	12.2577	14.6491	27.6301	42.3051	95.0610	84.0555	114.8002	1	1	1	31.2452	5.7069	3.6900	3.8493	1914831	0	11.6744	4.8726	2.1407	70.5468	391.5976	368.5226	54671	289.2100	581.2455	90.7808	-0.2005	68.6250	830.3085	828.0816	29838	723.1437	946.0982	67.5548	1.1742	32.4529	1001.8944	1000.0314	232107	945.6021	1063.9768	36.1935	0.2225	0.4991	0.5453	0.5523
sub-6034	post	anat-wholebrain	T1w	0.8226	1.6378	0.5935	21208.5254	4.2726	4.2117	4.2557	4.3503	0.2188	0.4262	0.3550	0.8725	0.2620	ba52c4efd78884ff7395521edf38b0f2	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0015	0.0096	19.8018	10.5157	14.6582	176	224	256	4.1916	11.7204	13.7630	25.3769	32.2876	74.9646	64.7109	86.8807	1	1	1	10095.0958	7.5411	3.6237	5.0864	3192026	0	10.2306	6.3566	2.9119	57.8441	397.5436	371.6514	52365	304.7032	591.2119	88.6639	-0.2404	75.5951	864.2086	862.8921	36909	745.8209	988.8549	73.6224	0.5216	37.2299	1004.0891	1000.0543	226800	946.2426	1075.1676	39.4079	0.2224	0.4939	0.5348	0.6689
sub-6035	pre	anat-wholebrain	T1w	0.6826	1.9532	0.6208	21797.1230	4.1575	4.0793	4.2376	4.1556	0.2076	0.4289	0.3635	1.2060	0.3573	e48ff33128472c2982d0c80db053b1f8	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0412	0.0131	22.9563	11.8399	16.2739	176	224	256	3.5701	13.3419	13.3662	23.1867	35.3028	72.5997	64.4652	85.4932	1	1	1	22.4947	7.6632	5.5345	5.1688	1781074	0	15.5539	7.1426	12.2426	93.8822	434.9580	412.9413	32782	293.7506	645.2603	115.6641	-0.0517	63.1251	848.7100	849.2086	33441	743.2565	953.8932	63.6487	0.7779	39.8219	1003.3683	1000.0254	209652	938.6933	1079.8312	43.1292	0.2376	0.5193	0.5620	0.5213
sub-6035	post	anat-wholebrain	T1w	0.6464	2.0624	0.6055	20567.0605	4.0663	3.9744	4.1158	4.1086	0.1940	0.4338	0.3722	1.4240	0.4215	ec9cb7227b3b5778e2dab3e8b37ceeab	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0131	0.0212	24.4927	11.8934	16.0886	176	224	256	3.5914	11.9663	13.1194	23.8005	33.6024	70.2861	62.7892	84.4790	1	1	1	25.7388	7.7552	4.7643	5.2308	2065975	0	15.8328	6.0757	5.5447	89.3354	421.4265	397.7703	25609	288.1638	632.6235	110.7553	-0.0144	69.9750	835.2304	832.0159	30202	727.6326	955.8968	69.5285	0.6802	38.6268	1002.7917	1000.0255	211732	937.8964	1076.3701	42.0170	0.2407	0.5217	0.5621	0.4979
sub-6037	pre	anat-wholebrain	T1w	0.7845	1.7103	0.6268	37472.2266	4.2420	4.2197	4.2295	4.2769	0.2016	0.4501	0.3483	1.5122	0.5091	17f52062b924b66b59e349e259815c81	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0387	0.0123	25.2499	12.0217	17.3275	176	224	256	3.8116	11.5388	11.6797	19.6887	45.3939	95.5443	84.5815	112.8064	1	1	1	19.9176	5.8079	4.6488	3.9173	2309273	0	15.8219	6.1371	1.3837	88.3211	425.5016	402.4229	41199	300.2670	642.2307	105.5783	0.0495	71.7474	847.5595	847.0131	37820	728.8983	973.6533	73.4044	0.7607	48.3047	1002.4235	1000.0436	179075	923.5530	1088.2811	50.7926	0.2375	0.5205	0.5385	0.5993
sub-6037	post	anat-wholebrain	T1w	0.9206	1.4804	0.6167	25921.8848	4.1069	4.1058	4.0697	4.1453	0.2040	0.4485	0.3475	1.4244	0.4812	b12e27b481da70710f32cb1a0e2639a5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0297	0.0082	25.1421	12.1748	17.6145	176	224	256	3.9422	10.7243	11.3288	19.3199	37.8857	80.6843	70.8531	93.9894	1	1	1	19.1834	6.9706	5.7607	4.7016	2469060	0	18.9772	7.5929	1.4263	83.5208	426.0900	403.1017	38050	302.6935	635.8743	102.2510	-0.2040	81.2879	859.3334	858.4762	32075	731.0113	996.6063	80.0486	0.7067	49.0372	1004.6458	1000.0426	176706	928.5496	1096.3348	51.7622	0.2417	0.5159	0.5360	0.5620
sub-6038	pre	anat-wholebrain	T1w	0.6384	2.1380	0.6462	9299.6152	4.5859	4.3754	4.7779	4.6045	0.2151	0.4408	0.3441	1.0826	0.3651	e7a54505e924e48d6523fb2449f56c21	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0222	20.1861	10.2087	14.4347	176	224	256	4.6025	13.0127	12.4346	19.6885	41.4831	92.4183	81.9559	111.9663	1	1	1	11.1494	5.8513	7.8016	3.9466	1929340	0	23.5804	8.0904	2.2039	61.4710	389.6906	370.5028	67507	294.2466	558.7208	80.4996	-0.0203	63.6495	825.4540	825.4271	44593	722.0516	930.9739	63.4317	0.6859	47.8100	1002.0023	1000.0186	208579	921.1058	1087.4548	50.7919	0.2405	0.5065	0.5315	0.4641
sub-6038	post	anat-wholebrain	T1w	0.6442	2.1093	0.6513	11293.9248	4.4249	4.3081	4.4198	4.5470	0.2033	0.4449	0.3518	1.5696	0.5632	08dd154af44079d1f3e7b978265bf4b7	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0139	21.5522	10.2439	14.1392	176	224	256	4.5567	13.0171	11.9452	18.2618	46.4432	101.6191	90.5274	123.5198	1	1	1	7.4014	5.3041	8.3894	7.1172	1819993	0	25.0052	8.5476	1.9457	64.9447	396.9362	376.0092	62689	300.4464	565.4502	82.5165	0.2563	61.2741	825.2260	822.7193	44127	725.7847	932.1675	63.2022	0.4715	52.9532	1001.4423	1000.0294	210233	914.2422	1093.3654	54.7606	0.2344	0.4996	0.5217	0.5054
sub-6039	pre	anat-wholebrain	T1w	0.7365	1.8938	0.6557	4124.9668	4.0799	4.0761	4.0292	4.1345	0.1981	0.4509	0.3510	1.3278	0.4195	9e1c3a3405f90a911d4cf88f13826899	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0005	0.0134	23.3447	11.0988	15.8767	176	224	256	3.8630	11.5489	11.6456	19.5250	41.8808	87.3741	78.1369	105.1558	1	1	1	7.8994	6.2303	10.9724	8.1906	2057695	0	37.1414	13.1791	1.0058	89.4940	421.8850	398.2850	41960	295.3661	630.4395	103.1016	-0.0882	73.6785	833.8577	830.9250	37793	722.2811	959.3859	71.9475	0.1619	50.8661	1003.5162	1000.0287	195063	925.6894	1093.2150	51.2178	0.2505	0.5190	0.5406	0.5794
sub-6039	post	anat-wholebrain	T1w	0.8882	1.4981	0.6742	1454.3094	4.6963	4.7493	4.6480	4.6916	0.2084	0.4179	0.3737	1.3195	0.6755	2d2baf2c4bb002ee2cb79955d4fe9183	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0279	0.0081	22.3746	11.1759	14.0173	176	224	256	4.2378	10.9529	9.0753	12.0353	41.1511	70.1036	65.4437	85.0764	1	1	1	9.3827	7.7008	20.6899	5.1941	2282402	0	97.5672	35.1799	1.9319	111.1900	492.0780	483.7140	54201	319.0820	688.2420	114.1423	-0.1879	77.3826	827.3527	824.0382	30762	709.2587	955.5491	75.2336	1.6201	78.9451	1008.2914	1000.0365	214635	888.9181	1153.3346	83.0915	0.2260	0.4834	0.5175	0.5809
sub-6040	pre	anat-wholebrain	T1w	0.4562	2.8640	0.5772	38035.2266	4.0291	3.9030	4.1978	3.9865	0.1808	0.4429	0.3763	1.4799	0.3271	e25c30013f13028bc028613dc24b8df7	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0164	0.0372	31.1862	13.9249	18.6962	176	224	256	3.3841	14.0238	15.3172	28.5437	43.6682	100.3475	89.4662	124.3830	1	1	1	18.5501	5.2672	3.1526	3.5527	1644112	0	10.7045	3.9725	7.9868	52.2203	393.4535	351.0881	30086	296.2120	618.5023	103.7460	0.1080	56.6481	809.2598	806.7844	22887	719.8149	909.6301	57.5282	1.1629	31.5112	1001.2527	1000.0271	161253	945.3100	1059.4348	35.0348	0.2535	0.5296	0.5581	0.6659
sub-6040	post	anat-wholebrain	T1w	0.7864	1.7707	0.5710	27235.5859	3.9890	3.8719	4.1355	3.9596	0.1810	0.4490	0.3700	0.8927	0.2501	28af64eb9da48f6269ea5779befae4f6	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0110	0.0188	31.1115	13.8529	19.1138	176	224	256	2.9368	11.2195	13.2948	25.7281	33.7657	81.7954	70.6321	96.3352	1	1	1	27.3721	6.8007	4.4650	4.5870	1823275	0	13.7337	5.2965	6.3480	58.0888	401.4347	350.5082	30057	293.0643	666.1426	119.3473	-0.4568	82.2799	850.9315	849.0836	26922	732.8200	979.6702	75.6778	0.6384	36.4117	1002.2741	1000.0156	162013	941.8967	1069.4278	38.8684	0.2515	0.5274	0.5507	0.5727
sub-6041	pre	anat-wholebrain	T1w	0.7888	1.7289	0.6412	4832.0684	4.4334	4.4218	4.4546	4.4238	0.2267	0.4024	0.3709	1.6200	0.5355	71afd6360ec19eae134e7135f11bfee5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0104	21.4763	11.9281	15.2729	176	224	256	4.3001	10.8912	11.3095	18.7372	51.7316	93.9352	86.0253	112.4090	1	1	1	12.4480	5.8284	13.3940	7.5878	2261444	0	48.1559	17.3293	0.0521	108.2308	468.2892	460.2311	54408	308.1857	656.9334	107.0273	-0.3732	81.4318	842.2348	835.6964	18368	726.9716	976.4512	76.7290	1.4216	48.2057	1004.9885	1000.0488	212511	927.1378	1099.8288	53.3723	0.2109	0.4850	0.5411	0.5040
sub-6041	post	anat-wholebrain	T1w	0.7690	1.6904	0.6614	10015.2969	4.2612	4.1914	4.3069	4.2853	0.2025	0.4117	0.3857	1.6239	0.4822	4eb039f7b7d51ab4f21c23b5a332f7d7	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0144	23.6176	11.9781	15.2345	176	224	256	3.8796	10.1940	11.8217	21.3916	47.4340	92.7133	83.5610	110.5358	1	1	1	16.6642	5.9272	8.8072	3.9978	1753691	0	31.8490	11.9542	0.3770	105.7015	448.9819	429.1451	33134	300.3969	660.5171	110.6150	-0.0096	82.3649	845.8791	838.7963	19233	723.7595	993.4216	82.2808	1.3184	41.6281	1006.3625	1000.0400	216191	941.3456	1092.3068	46.7491	0.2226	0.5010	0.5522	0.5341
sub-6042	pre	anat-wholebrain	T1w	0.5812	2.3275	0.5876	31701.1934	4.4285	4.2167	4.6558	4.4131	0.1900	0.4511	0.3589	1.1885	0.3407	af12025d5f3dba58bd4368d59712ae17	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0096	0.0041	24.4671	11.3213	16.0838	176	224	256	3.8049	12.7215	13.6347	24.3776	41.5799	91.1050	81.1933	110.8951	1	1	1	19.3601	5.9078	4.0749	3.9848	2284126	0	11.9877	5.0841	1.0661	79.9407	401.5845	374.9545	36281	287.0477	600.4424	98.5443	-0.2960	67.8664	822.7803	821.5560	46677	720.0854	931.1404	64.5794	0.9946	35.8534	999.1039	1000.0168	199889	929.9185	1065.1655	41.0219	0.2391	0.5212	0.5364	0.6421
sub-6042	post	anat-wholebrain	T1w	0.5015	2.6563	0.5906	34027.8633	4.1645	4.0468	4.1988	4.2479	0.1699	0.4631	0.3670	0.8563	0.2304	0061b6e3efa2feaccbf63713bad78ec2	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0074	0.0233	27.1921	11.2459	15.7775	176	224	256	3.7684	12.9560	14.9692	28.1831	40.9958	91.7695	82.0754	113.4610	1	1	1	23.2208	5.7742	3.8178	3.9089	2102624	0	11.6998	4.8923	2.7404	61.3470	391.6675	361.3282	29711	292.2680	602.2158	95.8826	-0.2177	64.6689	811.4525	808.8362	51422	714.9758	919.2608	62.4290	0.9508	31.2034	1000.2256	1000.0210	203906	942.4142	1059.1355	35.4829	0.2357	0.5212	0.5343	0.6280
sub-6043	pre	anat-wholebrain	T1w	0.6326	2.1272	0.6452	31135.3379	4.0800	4.0638	4.1115	4.0649	0.1911	0.4394	0.3695	1.2571	0.3886	48182b6245641d83e820b132816d572f	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0272	0.0180	21.1758	10.1027	14.0378	176	224	256	2.7356	11.7096	12.7886	23.9205	41.4381	81.2101	73.6833	98.4017	1	1	1	24.4832	6.6579	4.4617	4.4907	2009791	0	13.4627	5.5457	45.4536	100.0162	448.9330	421.1211	28584	300.1151	649.6438	153.9396	-0.1458	72.7556	830.0367	825.3104	38081	724.0859	953.5720	70.4806	0.6917	37.7691	1002.5333	1000.0226	237845	937.7630	1076.2357	41.8060	0.2240	0.5116	0.5407	0.5686
sub-6043	post	anat-wholebrain	T1w	0.6372	2.1012	0.6611	8030.5288	4.1025	4.1042	4.1302	4.0733	0.1936	0.4355	0.3708	1.0992	0.3541	f824616aceb9a6b9cd227c98c24b954b	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0576	0.0175	21.0139	10.1549	13.9872	176	224	256	3.2874	11.7039	12.9934	23.9889	41.7580	82.1351	74.3969	99.2975	1	1	1	13.4012	6.5980	4.9031	4.4503	1604585	0	13.4780	5.7969	40.6942	95.4582	445.0286	420.5504	29713	305.8006	640.9686	127.9243	-0.0540	70.8393	830.7375	827.1923	32116	721.0208	952.9165	70.6756	0.3886	39.3013	1003.0832	1000.0371	240585	939.2049	1075.9857	41.6874	0.2214	0.5077	0.5385	0.5488
sub-6044	pre	anat-wholebrain	T1w	1.0056	1.3504	0.6606	30781.5586	4.1161	4.0258	4.1175	4.2051	0.2018	0.4233	0.3749	1.5053	0.4955	8d311906986e2e185ed7730da1d0a245	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0221	0.0267	23.4457	11.7172	15.5224	176	224	256	3.8055	11.0507	12.1883	21.7088	41.6830	84.9816	74.5621	97.0216	1	1	1	29.4133	6.7528	4.8169	4.5547	1571778	0	13.7757	6.3237	0.4802	106.6146	454.4930	429.6448	31886	313.4982	675.1234	112.8984	-0.3612	81.8788	879.2136	875.9426	25072	754.0540	1016.7980	79.2645	0.7240	42.9124	1005.7263	1000.0436	218910	940.3655	1090.1646	46.0661	0.2277	0.5054	0.5475	0.4664
sub-6044	post	anat-wholebrain	T1w	1.1721	1.1585	0.6578	37265.0781	4.1589	4.0488	4.2361	4.1918	0.2017	0.4255	0.3728	1.0350	0.3357	74454ba6a72562b5401556f221b12c24	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0297	0.0085	23.3511	11.6882	15.6353	176	224	256	3.9045	10.9400	12.1715	21.6701	46.3980	95.0002	82.6605	106.5833	1	1	1	14.9781	6.1469	4.8445	4.1460	1525573	0	12.6574	5.6524	0.3821	105.9568	458.4405	435.3380	30527	315.9406	676.9377	111.4942	-0.3855	84.8020	891.7406	891.3578	31166	758.9824	1027.6893	81.4759	0.7686	42.5837	1006.5327	1000.0384	220355	941.9819	1092.0544	46.1482	0.2275	0.5085	0.5475	0.5027
sub-6045	pre	anat-wholebrain	T1w	0.8068	1.7115	0.6328	39388.2461	4.2204	4.2317	4.1678	4.2616	0.1777	0.4392	0.3831	1.1164	0.3930	c6d40a692a122ddaed24bf99bf907dbd	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0463	0.0590	25.0232	11.1769	14.6463	176	224	256	3.6561	12.0748	12.0475	20.4117	44.1720	90.8395	80.5142	106.5311	1	1	1	5.6886	6.1500	4.4797	4.1481	1641848	0	12.4883	4.4671	1.0399	97.8871	441.5893	414.6566	21935	305.6782	665.8008	113.4123	-0.0644	72.0483	856.1456	852.7401	32759	746.8357	979.7674	70.6203	0.6604	46.7954	1005.9214	1000.0418	229871	935.2653	1093.8240	48.9934	0.2349	0.5226	0.5618	0.6313
